order_id,order_date,customer_id,region,state,segment,category,product,sales_channel,payment_method,quantity,unit_price,discount,gross_sales,discount_amount,sales,cost,profit,profit_margin,shipping_cost,delivery_days,customer_rating
ORD00137,2023-02-02,CUST0076,South,Tamil Nadu,Corporate,Clothing,Jacket,Online,Credit Card,1,365.28,0.2,365.28,73.06,292.22,164.41,127.81,0.4374,112.58,7,2.8
ORD00138,2024-05-20,CUST0625,West,Rajasthan,Consumer,Clothing,Shoes,Store,Net Banking,3,66.31,0.1,198.93,19.89,179.04,128.44,50.6,0.2826,246.13,7,4.4
ORD00139,2024-03-05,CUST0283,East,Jharkhand,Small Business,Furniture,Desk,Store,Net Banking,9,612.4,0.1,5511.6,551.16,4960.44,3334.86,1625.58,0.3277,101.11,7,3.9
ORD00140,2023-01-28,CUST0006,West,Goa,Consumer,Home Appliances,Air Cooler,Store,Credit Card,4,442.15,0.05,1768.6,88.43,1680.17,1214.61,465.56,0.2771,272.34,7,4.3
ORD00141,2022-07-26,CUST0280,North,Uttar Pradesh,Consumer,Electronics,Laptop,Online,Debit Card,3,406.68,0.25,1220.04,305.01,915.03,573.42,341.61,0.3733,113.8,1,4.4
ORD00142,2024-11-04,CUST0598,West,Gujarat,Consumer,Clothing,T-Shirt,Store,Cash,5,1430.46,0.05,7152.3,357.62,6794.68,5398.22,1396.46,0.2055,74.35,9,3.6
ORD00143,2024-06-10,CUST0393,South,Karnataka,Small Business,Furniture,Desk,Online,Debit Card,8,369.1,0.15,2952.8,442.92,2509.88,1563.8,946.08,0.3769,171.18,7,3.3
ORD00144,2024-05-13,CUST0970,Central,Madhya Pradesh,Consumer,Office Supplies,Stapler,Partner,UPI,1,207.21,0.05,207.21,10.36,196.85,142.15,54.7,0.2779,128.19,7,3.3
ORD00145,2024-01-13,CUST0446,Central,Madhya Pradesh,Consumer,Furniture,Office Chair,Partner,Debit Card,2,201.1,0.05,402.2,20.11,382.09,307.65,74.44,0.1948,201.33,1,5.0
ORD00146,2025-06-18,CUST0835,Central,Madhya Pradesh,Small Business,Home Appliances,Coffee Maker,Online,UPI,7,1212.39,0.0,8486.73,0.0,8486.73,5586.12,2900.61,0.3418,276.4,6,3.7
ORD00147,2023-07-18,CUST0070,West,Maharashtra,Consumer,Electronics,Headphones,Online,Cash,1,1076.55,0.1,1076.55,107.66,968.9,575.12,393.77,0.4064,283.42,10,3.7
ORD00148,2024-10-17,CUST0474,West,Maharashtra,Consumer,Home Appliances,Blender,Online,Cash,5,207.29,0.05,1036.45,51.82,984.63,559.72,424.9,0.4315,83.66,8,4.3
ORD00149,2022-04-06,CUST0334,South,Karnataka,Consumer,Office Supplies,Stapler,Online,Net Banking,10,341.33,0.0,3413.3,0.0,3413.3,2764.82,648.48,0.19,65.44,5,4.0
ORD00150,2023-04-30,CUST0484,South,Karnataka,Corporate,Office Supplies,Pens,Store,Debit Card,8,1124.8,0.05,8998.4,449.92,8548.48,6464.36,2084.12,0.2438,283.19,1,2.6
ORD00151,2025-12-01,CUST0810,East,Jharkhand,Corporate,Office Supplies,Pens,Store,UPI,6,422.81,0.05,2536.86,126.84,2410.02,1923.48,486.54,0.2019,247.48,5,3.4
ORD00152,2022-08-19,CUST0828,West,Goa,Small Business,Office Supplies,Notebook,Online,Debit Card,3,1472.59,0.1,4417.77,441.78,3975.99,2937.01,1038.99,0.2613,93.27,2,4.1
ORD00153,2024-01-19,CUST0851,Central,Chhattisgarh,Small Business,Furniture,Bookshelf,Store,Cash,7,817.75,0.05,5724.25,286.21,5438.04,3493.73,1944.31,0.3575,245.39,2,3.4
ORD00154,2025-04-09,CUST0176,North,Delhi,Corporate,Office Supplies,Printer Paper,Partner,UPI,3,300.13,0.0,900.39,0.0,900.39,525.12,375.27,0.4168,227.5,4,4.9
ORD00155,2023-06-25,CUST0952,Central,Chhattisgarh,Corporate,Office Supplies,Notebook,Store,Debit Card,5,1290.33,0.1,6451.65,645.16,5806.48,4650.49,1156.0,0.1991,91.0,4,3.2
ORD00156,2024-11-25,CUST0231,West,Gujarat,Consumer,Furniture,Desk,Online,Credit Card,7,489.42,0.15,3425.94,513.89,2912.05,1986.59,925.46,0.3178,273.62,10,3.3
ORD00157,2023-06-09,CUST0087,West,Gujarat,Consumer,Office Supplies,Printer Paper,Store,UPI,2,443.88,0.1,887.76,88.78,798.98,524.98,274.01,0.3429,110.11,7,3.4
ORD00158,2025-03-29,CUST0389,North,Punjab,Corporate,Home Appliances,Vacuum Cleaner,Online,Cash,10,501.25,0.25,5012.5,1253.12,3759.38,2654.13,1105.24,0.294,154.45,9,4.3
ORD00159,2025-06-20,CUST0620,North,Haryana,Small Business,Home Appliances,Vacuum Cleaner,Partner,UPI,4,1155.77,0.0,4623.08,0.0,4623.08,2675.7,1947.38,0.4212,190.59,2,3.3
ORD00160,2025-01-14,CUST0719,East,West Bengal,Consumer,Clothing,Jeans,Online,Credit Card,2,272.22,0.15,544.44,81.67,462.77,293.16,169.61,0.3665,73.55,8,4.9
ORD00161,2023-08-01,CUST0734,West,Gujarat,Consumer,Home Appliances,Vacuum Cleaner,Online,Credit Card,7,581.95,0.1,4073.65,407.37,3666.29,2647.89,1018.4,0.2778,191.16,8,4.8
ORD00162,2023-11-13,CUST0737,South,Tamil Nadu,Consumer,Electronics,Monitor,Store,Debit Card,3,60.79,0.1,182.37,18.24,164.13,94.71,69.42,0.423,217.76,8,4.5
ORD00163,2023-07-11,CUST0182,East,West Bengal,Consumer,Electronics,Monitor,Online,Cash,9,1242.54,0.1,11182.86,1118.29,10064.57,5903.03,4161.54,0.4135,48.43,9,3.0
ORD00164,2024-10-09,CUST0422,Central,Madhya Pradesh,Consumer,Electronics,Headphones,Store,Cash,6,520.97,0.05,3125.82,156.29,2969.53,2042.62,926.91,0.3121,126.22,9,4.2
ORD00165,2023-10-08,CUST0659,West,Goa,Consumer,Furniture,Desk,Online,Cash,1,383.54,0.05,383.54,19.18,364.36,261.73,102.63,0.2817,191.38,10,2.7
ORD00166,2024-03-06,CUST0453,Central,Chhattisgarh,Consumer,Home Appliances,Coffee Maker,Store,UPI,10,876.14,0.1,8761.4,876.14,7885.26,4735.02,3150.24,0.3995,279.34,7,4.9
ORD00167,2024-11-17,CUST0201,South,Tamil Nadu,Corporate,Electronics,Smartphone,Online,UPI,8,1061.91,0.0,8495.28,0.0,8495.28,4748.29,3746.99,0.4411,269.48,5,4.2
ORD00168,2025-09-25,CUST0583,South,Karnataka,Consumer,Clothing,T-Shirt,Online,UPI,7,1222.15,0.1,8555.05,855.51,7699.55,6227.08,1472.47,0.1912,67.51,7,4.3
ORD00169,2025-09-16,CUST0024,West,Maharashtra,Corporate,Furniture,Bookshelf,Store,UPI,1,531.46,0.15,531.46,79.72,451.74,251.81,199.93,0.4426,190.94,7,3.7
ORD00170,2025-10-03,CUST0873,South,Andhra Pradesh,Small Business,Clothing,Jacket,Online,UPI,3,1221.27,0.05,3663.81,183.19,3480.62,1916.27,1564.35,0.4494,47.44,10,4.1
ORD00171,2025-06-08,CUST0502,North,Delhi,Small Business,Home Appliances,Coffee Maker,Online,Debit Card,3,705.35,0.05,2116.05,105.8,2010.25,1281.13,729.11,0.3627,102.29,10,4.0
ORD00172,2022-07-09,CUST0336,South,Telangana,Corporate,Office Supplies,Notebook,Store,UPI,3,165.2,0.05,495.6,24.78,470.82,287.23,183.59,0.3899,187.24,7,4.1
ORD00173,2025-06-02,CUST0997,South,Karnataka,Consumer,Clothing,Shoes,Store,Credit Card,7,1271.77,0.0,8902.39,0.0,8902.39,6275.01,2627.38,0.2951,42.78,8,4.3
ORD00174,2025-11-09,CUST0650,South,Tamil Nadu,Small Business,Office Supplies,Printer Paper,Online,Debit Card,6,828.24,0.0,4969.44,0.0,4969.44,3933.0,1036.44,0.2086,268.88,2,3.1
ORD00175,2025-11-01,CUST0469,South,Andhra Pradesh,Corporate,Furniture,Sofa,Store,Net Banking,2,909.67,0.0,1819.34,0.0,1819.34,1236.97,582.37,0.3201,252.12,4,4.1
ORD00176,2025-07-30,CUST0149,South,Karnataka,Consumer,Clothing,T-Shirt,Online,Cash,5,1407.17,0.0,7035.85,0.0,7035.85,5338.74,1697.11,0.2412,152.55,9,4.8
ORD00177,2023-09-25,CUST0911,North,Uttar Pradesh,Consumer,Clothing,Backpack,Online,UPI,6,845.34,0.05,5072.04,253.6,4818.44,3833.03,985.41,0.2045,157.69,4,3.7
ORD00178,2023-09-20,CUST0576,West,Goa,Consumer,Furniture,Office Chair,Online,Credit Card,2,23.29,0.05,46.58,2.33,44.25,26.6,17.65,0.3989,266.78,2,4.8
ORD00179,2024-08-30,CUST0141,East,Jharkhand,Consumer,Furniture,Cabinet,Online,Cash,1,1307.86,0.25,1307.86,326.96,980.9,668.82,312.08,0.3182,34.12,7,3.1
ORD00180,2025-07-06,CUST0754,West,Maharashtra,Consumer,Electronics,Headphones,Partner,UPI,4,437.86,0.25,1751.44,437.86,1313.58,950.19,363.39,0.2766,60.29,6,5.0
ORD00181,2025-10-14,CUST0247,North,Punjab,Small Business,Home Appliances,Air Cooler,Online,Debit Card,4,760.12,0.0,3040.48,0.0,3040.48,1944.72,1095.76,0.3604,106.24,4,3.2
ORD00182,2023-12-11,CUST0071,South,Andhra Pradesh,Consumer,Clothing,T-Shirt,Store,,4,319.26,0.05,1277.04,63.85,1213.19,909.57,303.62,0.2503,122.03,8,4.1
ORD00183,2025-12-05,CUST0936,West,Gujarat,Corporate,Clothing,T-Shirt,Store,Debit Card,1,456.02,0.1,456.02,45.6,410.42,303.89,106.53,0.2596,296.49,6,4.2
ORD00184,2023-10-11,CUST0392,East,Bihar,Small Business,Furniture,Bookshelf,Partner,UPI,3,1034.67,0.0,3104.01,0.0,3104.01,2060.12,1043.89,0.3363,61.29,8,4.0
ORD00185,2022-11-14,CUST0248,East,Bihar,Corporate,Furniture,Cabinet,Online,Net Banking,7,652.92,0.1,4570.44,457.04,4113.4,2360.05,1753.35,0.4263,104.87,4,3.5
ORD00186,2025-06-02,CUST0105,South,Tamil Nadu,Small Business,Home Appliances,Vacuum Cleaner,Partner,Credit Card,4,946.29,0.05,3785.16,189.26,3595.9,1988.98,1606.92,0.4469,251.83,2,4.7
ORD00187,2025-06-11,CUST0934,Central,Madhya Pradesh,Small Business,Furniture,Desk,Partner,Credit Card,2,1238.01,0.05,2476.02,123.8,2352.22,1528.29,823.92,0.3503,239.62,6,3.5
ORD00188,2023-11-15,CUST0052,South,Telangana,Consumer,Office Supplies,Printer Paper,Online,Credit Card,8,521.12,0.15,4168.96,625.34,3543.62,2027.51,1516.11,0.4278,203.35,9,5.0
ORD00189,2023-10-26,CUST0258,East,Jharkhand,Small Business,Office Supplies,Notebook,Online,Debit Card,1,858.98,0.15,858.98,128.85,730.13,555.66,174.47,0.239,111.99,9,3.4
ORD00190,2025-10-29,CUST0485,West,Goa,Corporate,Office Supplies,Stapler,Online,Credit Card,9,1169.72,0.25,10527.48,2631.87,7895.61,5055.31,2840.3,0.3597,52.98,9,4.6
ORD00191,2025-06-10,CUST0406,East,Odisha,Consumer,Office Supplies,Printer Paper,Store,Credit Card,5,1076.96,0.05,5384.8,269.24,5115.56,3733.57,1381.99,0.2702,295.39,3,3.1
ORD00192,2025-02-10,CUST0631,South,Telangana,Corporate,Home Appliances,Blender,Store,Credit Card,2,816.67,0.2,1633.34,326.67,1306.67,840.87,465.8,0.3565,90.4,3,3.6
ORD00193,2023-03-18,CUST0886,South,Andhra Pradesh,Corporate,Clothing,Jacket,Online,Credit Card,4,584.32,0.1,2337.28,233.73,2103.55,1609.01,494.54,0.2351,256.5,10,2.1
ORD00194,2023-07-18,CUST0004,West,Rajasthan,Small Business,Office Supplies,Pens,Store,Debit Card,3,620.14,0.1,1860.42,186.04,1674.38,1322.54,351.83,0.2101,270.6,3,4.8
ORD00195,2025-07-15,CUST0564,South,Tamil Nadu,Consumer,Furniture,Desk,Online,Credit Card,7,658.21,0.2,4607.47,921.49,3685.98,2860.79,825.18,0.2239,143.45,5,4.4
ORD00196,2025-11-10,CUST0367,North,Haryana,Corporate,Office Supplies,Notebook,Store,UPI,6,533.04,0.2,3198.24,639.65,2558.59,1741.91,816.68,0.3192,258.23,5,2.7
ORD00197,2025-11-11,CUST0007,South,Tamil Nadu,Consumer,Home Appliances,Vacuum Cleaner,Online,UPI,9,1053.13,0.15,9478.17,1421.73,8056.44,4613.66,3442.79,0.4273,98.13,5,3.3
ORD00198,2025-02-10,CUST0001,West,Rajasthan,Consumer,Furniture,Desk,Store,Credit Card,4,201.24,0.05,804.96,40.25,764.71,497.34,267.37,0.3496,269.18,8,2.8
ORD00199,2024-08-09,CUST0339,North,Punjab,Consumer,Office Supplies,Stapler,Online,UPI,3,1451.67,0.1,4355.01,435.5,3919.51,2604.92,1314.59,0.3354,198.07,10,3.8
ORD00200,2025-01-09,CUST0698,Central,Chhattisgarh,Consumer,Clothing,Jacket,Online,Cash,7,1171.79,0.1,8202.53,820.25,7382.28,5974.24,1408.03,0.1907,74.42,8,3.8
ORD00201,2023-11-30,CUST0702,East,West Bengal,Small Business,Furniture,Desk,Store,Cash,6,457.77,0.15,2746.62,411.99,2334.63,1640.51,694.12,0.2973,240.23,8,4.6
ORD00202,2022-04-23,CUST0350,Central,Madhya Pradesh,Consumer,Furniture,Cabinet,Online,Credit Card,5,78.18,0.15,390.9,58.64,332.27,240.24,92.03,0.277,275.83,9,3.9
ORD00203,2022-01-02,CUST0626,Central,Chhattisgarh,Consumer,Clothing,Jacket,Online,Net Banking,10,1071.29,0.05,10712.9,535.64,10177.25,7746.33,2430.93,0.2389,179.72,10,5.0
ORD00204,2023-10-04,CUST0706,East,West Bengal,Consumer,Furniture,Cabinet,Partner,Debit Card,7,1105.52,0.1,7738.64,773.86,6964.78,4899.13,2065.65,0.2966,232.9,6,3.2
ORD00205,2022-08-08,CUST0055,North,Haryana,Consumer,Office Supplies,Pens,Online,Credit Card,5,1445.98,0.0,7229.9,0.0,7229.9,5144.73,2085.17,0.2884,242.54,2,3.8
ORD00206,2024-05-04,CUST0629,North,Delhi,Consumer,Furniture,Bookshelf,Store,Debit Card,9,391.75,0.2,3525.75,705.15,2820.6,1738.16,1082.44,0.3838,240.47,9,3.6
ORD00207,2025-06-02,CUST0781,South,Telangana,Consumer,Office Supplies,File Folder,Online,Debit Card,4,137.85,0.0,551.4,0.0,551.4,312.03,239.37,0.4341,147.24,6,3.7
ORD00208,2023-01-20,CUST0796,West,Rajasthan,Corporate,Clothing,T-Shirt,Online,UPI,1,1373.98,0.1,1373.98,137.4,1236.58,920.97,315.61,0.2552,227.18,1,4.5
ORD00209,2025-11-27,CUST0270,South,Andhra Pradesh,Consumer,Electronics,Smartphone,Online,UPI,10,399.09,0.2,3990.9,798.18,3192.72,2487.59,705.13,0.2209,173.59,5,4.4
ORD00210,2025-02-27,CUST0899,South,Karnataka,Consumer,Clothing,T-Shirt,Partner,UPI,5,1086.47,0.1,5432.35,543.24,4889.12,3232.88,1656.24,0.3388,136.1,7,3.1
ORD00211,2024-12-12,CUST0272,South,Tamil Nadu,Consumer,Office Supplies,Notebook,Online,Credit Card,1,105.08,0.15,105.08,15.76,89.32,62.36,26.96,0.3018,66.43,1,3.9
ORD00212,2023-12-31,CUST0857,Central,Chhattisgarh,Corporate,Home Appliances,Blender,Partner,Debit Card,1,1144.47,0.15,1144.47,171.67,972.8,615.75,357.05,0.367,274.53,7,4.1
ORD00213,2025-12-10,CUST0430,North,Haryana,Consumer,Clothing,Shoes,Partner,Debit Card,1,203.63,0.0,203.63,0.0,203.63,136.75,66.88,0.3284,136.18,5,4.8
ORD00214,2022-09-04,CUST0879,North,Haryana,Corporate,Home Appliances,Microwave,Online,Debit Card,1,1047.95,0.1,1047.95,104.8,943.16,571.93,371.23,0.3936,87.08,5,5.0
ORD00215,2024-04-15,CUST0377,North,Uttar Pradesh,Small Business,Home Appliances,Microwave,Store,Cash,8,805.53,0.15,6444.24,966.64,5477.6,4136.52,1341.08,0.2448,87.84,2,4.3
ORD00216,2022-07-22,CUST0387,Central,Madhya Pradesh,Corporate,Office Supplies,Notebook,Store,Net Banking,2,1433.9,0.1,2867.8,286.78,2581.02,1762.36,818.66,0.3172,87.78,4,4.1
ORD00217,2025-04-22,CUST0610,West,Gujarat,Consumer,Office Supplies,Stapler,Online,Cash,9,69.82,0.1,628.38,62.84,565.54,394.6,170.95,0.3023,20.69,9,4.3
ORD00218,2022-05-03,CUST0387,South,Andhra Pradesh,Corporate,Electronics,Monitor,Online,UPI,7,448.69,0.1,3140.83,314.08,2826.75,1583.02,1243.73,0.44,142.7,2,3.4
ORD00219,2023-02-05,CUST0169,North,Haryana,Corporate,Furniture,Cabinet,Online,Debit Card,3,118.22,0.0,354.66,0.0,354.66,254.66,100.0,0.282,269.39,9,3.7
ORD00220,2024-02-06,CUST0157,South,Karnataka,Consumer,Clothing,Backpack,Store,Debit Card,9,1320.61,0.1,11885.49,1188.55,10696.94,6468.62,4228.32,0.3953,27.04,8,3.4
ORD00221,2022-10-21,CUST0424,North,Delhi,Small Business,Office Supplies,Stapler,Store,UPI,4,896.94,0.0,3587.76,0.0,3587.76,2344.66,1243.1,0.3465,287.85,4,4.7
ORD00222,2022-10-07,CUST0787,Central,Madhya Pradesh,Small Business,Clothing,T-Shirt,Online,Debit Card,7,809.43,0.0,5666.01,0.0,5666.01,3747.69,1918.32,0.3386,70.15,2,3.8
ORD00223,2024-06-02,CUST0660,West,Rajasthan,Small Business,Home Appliances,Coffee Maker,Online,Net Banking,3,210.21,0.1,630.63,63.06,567.57,380.93,186.64,0.3288,221.28,6,3.9
ORD00224,2022-07-17,CUST0277,East,West Bengal,Small Business,Furniture,Sofa,Partner,UPI,5,741.21,0.1,3706.05,370.6,3335.44,2039.32,1296.13,0.3886,239.89,7,4.1
ORD00225,2024-09-08,CUST0148,Central,Chhattisgarh,Corporate,Electronics,Smartphone,Online,Debit Card,4,607.07,0.0,2428.28,0.0,2428.28,1892.92,535.36,0.2205,225.83,2,4.3
ORD00226,2024-01-22,CUST0860,South,Telangana,Corporate,Clothing,Backpack,Store,Net Banking,6,483.89,0.15,2903.34,435.5,2467.84,1642.4,825.44,0.3345,114.97,8,5.0
ORD00227,2022-05-24,CUST0815,West,Maharashtra,Corporate,Furniture,Desk,Online,Net Banking,9,1161.7,0.05,10455.3,522.77,9932.54,7104.51,2828.03,0.2847,217.07,9,4.1
ORD00228,2023-09-01,CUST0091,Central,Madhya Pradesh,Small Business,Electronics,Laptop,Store,Debit Card,5,105.99,0.2,529.95,105.99,423.96,303.45,120.51,0.2842,152.43,5,3.9
ORD00229,2025-05-09,CUST0556,South,Karnataka,Corporate,Clothing,Backpack,Partner,UPI,1,975.33,0.05,975.33,48.77,926.56,661.46,265.1,0.2861,62.62,6,4.7
ORD00230,2025-02-21,CUST0750,West,Maharashtra,Consumer,Furniture,Sofa,Online,Credit Card,5,1237.14,0.0,6185.7,0.0,6185.7,4336.27,1849.43,0.299,76.26,6,4.0
ORD00231,2022-07-06,CUST0114,South,Karnataka,Consumer,Office Supplies,Pens,Online,UPI,5,1362.35,0.15,6811.75,1021.76,5789.99,4470.5,1319.49,0.2279,27.29,10,3.4
ORD00232,2025-09-11,CUST0601,South,Andhra Pradesh,Small Business,Clothing,Backpack,Online,Credit Card,9,1122.69,0.1,10104.21,1010.42,9093.79,6996.82,2096.97,0.2306,112.95,2,2.7
ORD00233,2023-04-09,CUST0002,North,Punjab,Consumer,Furniture,Cabinet,Online,Credit Card,8,434.45,0.05,3475.6,173.78,3301.82,2187.88,1113.94,0.3374,223.84,1,4.2
ORD00234,2025-10-04,CUST0501,South,Karnataka,Corporate,Electronics,Tablet,Online,UPI,5,906.75,0.05,4533.75,226.69,4307.06,3108.31,1198.75,0.2783,291.33,5,3.9
ORD00235,2023-10-22,CUST0171,West,Goa,Small Business,Furniture,Cabinet,Store,Debit Card,5,224.98,0.0,1124.9,0.0,1124.9,649.93,474.97,0.4222,57.4,6,5.0
ORD00236,2024-02-03,CUST0441,Central,Madhya Pradesh,Corporate,Office Supplies,Stapler,Online,UPI,2,188.84,0.05,377.68,18.88,358.8,206.13,152.66,0.4255,118.92,1,3.9
ORD00237,2024-08-12,CUST0600,West,Maharashtra,Small Business,Clothing,Shoes,Online,Net Banking,9,963.36,0.0,8670.24,0.0,8670.24,5892.1,2778.14,0.3204,70.82,8,3.4
ORD00238,2023-02-07,CUST0225,Central,Chhattisgarh,Corporate,Clothing,Jacket,Store,Credit Card,4,1278.89,0.1,5115.56,511.56,4604.0,3651.23,952.78,0.2069,233.05,5,4.5
ORD00239,2025-10-01,CUST0147,West,Gujarat,Consumer,Clothing,Shoes,Store,UPI,7,114.86,0.2,804.02,160.8,643.22,466.65,176.56,0.2745,277.48,5,4.1
ORD00240,2022-05-27,CUST0602,North,Punjab,Small Business,Office Supplies,Stapler,Online,UPI,10,172.42,0.15,1724.2,258.63,1465.57,1070.88,394.69,0.2693,51.92,8,4.5
ORD00241,2025-03-17,CUST0448,East,Odisha,Consumer,Electronics,Laptop,Store,Credit Card,6,854.93,0.0,5129.58,0.0,5129.58,3039.64,2089.94,0.4074,273.0,8,4.1
ORD00242,2024-05-13,CUST0430,North,Uttar Pradesh,Consumer,Clothing,T-Shirt,Store,UPI,5,339.04,0.2,1695.2,339.04,1356.16,911.87,444.29,0.3276,96.02,9,4.1
ORD00243,2023-05-04,CUST0681,West,Maharashtra,Consumer,Electronics,Smartphone,Store,UPI,5,923.55,0.1,4617.75,461.78,4155.98,2735.52,1420.46,0.3418,82.46,4,4.1
ORD00244,2024-07-17,CUST0323,Central,Madhya Pradesh,Consumer,Furniture,Bookshelf,Online,UPI,7,333.6,0.0,2335.2,0.0,2335.2,1778.03,557.17,0.2386,35.86,3,3.7
ORD00245,2023-07-05,CUST0091,North,Uttar Pradesh,Consumer,Electronics,Laptop,Online,Cash,2,187.98,0.15,375.96,56.39,319.57,187.65,131.91,0.4128,42.53,10,4.0
ORD00246,2022-12-04,CUST0014,West,Gujarat,Consumer,Electronics,Monitor,Store,UPI,9,825.18,0.05,7426.62,371.33,7055.29,4907.53,2147.76,0.3044,39.38,2,4.0
ORD00247,2024-05-21,CUST0148,West,Maharashtra,Corporate,Clothing,Jacket,Store,Cash,2,1295.36,0.05,2590.72,129.54,2461.18,1959.26,501.92,0.2039,145.0,1,5.0
ORD00248,2023-10-03,CUST0803,East,West Bengal,Small Business,Home Appliances,Coffee Maker,Store,UPI,9,1032.41,0.0,9291.69,0.0,9291.69,7349.39,1942.3,0.209,204.42,10,4.0
ORD00249,2023-04-18,CUST0471,South,Karnataka,Consumer,Home Appliances,Vacuum Cleaner,Online,Credit Card,4,1230.81,,4923.24,492.32,4430.92,3456.7,974.22,0.2199,71.64,5,3.8
ORD00250,2022-05-31,CUST0409,South,Tamil Nadu,Consumer,Office Supplies,File Folder,Store,UPI,10,410.51,0.0,4105.1,0.0,4105.1,2673.43,1431.67,0.3488,80.94,6,4.6
ORD00251,2025-12-09,CUST0384,North,Haryana,Corporate,Office Supplies,Printer Paper,Store,Credit Card,10,1330.68,0.15,13306.8,1996.02,11310.78,9094.97,2215.81,0.1959,68.41,8,3.5
ORD00252,2025-08-14,CUST0388,South,Tamil Nadu,Corporate,Home Appliances,Blender,Online,UPI,6,574.9,0.1,3449.4,344.94,3104.46,2382.46,722.0,0.2326,245.84,6,4.3
ORD00253,2022-09-20,CUST0057,North,Uttar Pradesh,Small Business,Furniture,Desk,Online,UPI,1,1280.88,0.1,1280.88,128.09,1152.79,898.96,253.84,0.2202,58.41,2,3.3
ORD00254,2022-05-24,CUST0514,East,Jharkhand,Consumer,Clothing,Backpack,Store,UPI,5,714.7,0.0,3573.5,0.0,3573.5,2865.0,708.5,0.1983,40.55,8,2.9
ORD00255,2022-12-12,CUST0578,North,Punjab,Small Business,Clothing,Backpack,Store,Credit Card,6,412.77,0.15,2476.62,371.49,2105.13,1690.4,414.73,0.197,30.28,5,4.7
ORD00256,2023-09-16,CUST0345,Central,Chhattisgarh,Consumer,Furniture,Desk,Online,UPI,9,401.48,0.1,3613.32,361.33,3251.99,1999.38,1252.61,0.3852,31.24,3,3.8
ORD00257,2024-10-13,CUST0879,East,Odisha,Corporate,Furniture,Cabinet,Store,Credit Card,9,857.99,0.1,7721.91,772.19,6949.72,4061.94,2887.78,0.4155,173.07,6,2.7
ORD00258,2024-05-30,CUST0087,West,Rajasthan,Consumer,Home Appliances,Air Cooler,Store,UPI,9,132.33,0.15,1190.97,178.65,1012.32,745.61,266.71,0.2635,46.32,6,3.5
ORD00259,2022-01-02,CUST0405,South,Andhra Pradesh,Consumer,Office Supplies,Stapler,Store,Net Banking,3,1396.13,0.0,4188.39,0.0,4188.39,2940.53,1247.86,0.2979,82.28,3,3.9
ORD00260,2024-06-15,CUST0245,East,Odisha,Consumer,Furniture,Cabinet,Store,Cash,4,418.12,0.05,1672.48,83.62,1588.86,1014.33,574.52,0.3616,253.15,7,5.0
ORD00261,2025-08-20,CUST0749,Central,Chhattisgarh,Consumer,Office Supplies,File Folder,Store,Credit Card,8,513.4,,4107.2,410.72,3696.48,2716.18,980.3,0.2652,291.07,7,2.6
ORD00262,2022-09-11,CUST0601,North,Delhi,Consumer,Electronics,Laptop,Online,UPI,8,361.45,0.1,2891.6,289.16,2602.44,1474.9,1127.54,0.4333,261.04,7,4.5
ORD00263,2023-03-29,CUST0859,South,Karnataka,Small Business,Clothing,T-Shirt,Online,UPI,2,19.47,0.0,38.94,0.0,38.94,21.91,17.03,0.4373,288.69,8,3.7
ORD00264,2024-11-26,CUST0052,West,Goa,Corporate,Home Appliances,Vacuum Cleaner,Store,Cash,8,1043.44,0.05,8347.52,417.38,7930.14,5120.21,2809.94,0.3543,207.73,7,4.0
ORD00265,2025-03-29,CUST0715,North,Haryana,Corporate,Clothing,Jacket,Online,UPI,7,891.97,0.05,6243.79,312.19,5931.6,3572.83,2358.77,0.3977,296.42,4,3.6
ORD00266,2024-10-11,CUST0974,North,Delhi,Consumer,Home Appliances,Vacuum Cleaner,Store,Credit Card,9,1217.32,0.25,10955.88,2738.97,8216.91,6113.46,2103.45,0.256,158.98,5,4.6
ORD00267,2022-01-09,CUST0209,South,Telangana,Consumer,Electronics,Smartphone,Store,Debit Card,5,75.9,0.05,379.5,18.98,360.52,290.57,69.95,0.194,242.51,4,4.2
ORD00268,2025-06-10,CUST0886,North,Delhi,Small Business,Clothing,Shoes,Online,UPI,2,1394.05,0.05,2788.1,139.4,2648.7,1929.94,718.75,0.2714,292.07,2,
ORD00269,2025-01-27,CUST0143,East,Jharkhand,Corporate,Electronics,Smartphone,Store,UPI,5,506.37,0.15,2531.85,379.78,2152.07,1564.11,587.96,0.2732,218.6,7,4.5
ORD00270,2024-03-26,CUST0942,South,Tamil Nadu,Consumer,Home Appliances,Coffee Maker,Online,Net Banking,2,1370.91,0.1,2741.82,274.18,2467.64,1361.6,1106.04,0.4482,287.88,3,4.9
ORD00271,2022-07-27,CUST0627,Central,Chhattisgarh,Consumer,Furniture,Office Chair,Online,Credit Card,5,174.09,0.1,870.45,87.05,783.4,539.23,244.18,0.3117,91.02,1,4.7
ORD00272,2025-02-28,CUST0799,West,Rajasthan,Corporate,Clothing,Backpack,Online,Cash,9,1119.72,0.1,10077.48,1007.75,9069.73,6989.29,2080.44,0.2294,104.08,1,5.0
ORD00273,2023-02-08,CUST0574,West,Rajasthan,Consumer,Electronics,Tablet,Partner,Credit Card,7,875.35,0.1,6127.45,612.74,5514.7,4007.05,1507.65,0.2734,131.23,9,4.7
